#INFO,Created=1786941227436,,,,,,, Indicates required field for creating listings,,,,, Indicates missing field that will be required soon
#INFO,Version=1.0,,,,Template=eBay-listings-template_EBAY_US,,, Indicates missing recommended field,,,,, Indicates field does not apply to this item/category
#INFO
*Action(SiteID=US|Country=US|Currency=USD|Version=1193),Custom Label (SKU),Category ID,TrackingId (Do Not Change),Category Name,Title,Original Row Number,Schedule Time,P:EPID,Start price,Quantity,Item photo URL,VideoID,Condition ID,Description,Format,Duration,Buy It Now price,Best Offer Enabled,Best Offer Auto Accept Price,Minimum Best Offer Price,Immediate pay required,Location,Postal code,PostalCode,OriginatingPostalCode,Package weight,WeightMajor,WeightMinor,Weight unit,WeightUnit,Package type,PackageType,Shipping service 1 option,Shipping service 1 cost,Shipping service 1 priority,Shipping service 2 option,Shipping service 2 cost,Shipping service 2 priority,Max dispatch time,Returns accepted option,Returns within option,Refund option,Return shipping cost paid by,Shipping profile name,Return profile name,Payment profile name,C:Brand,C:Department,C:Type,C:Reference Number,C:Customized,C:Style,C:Model,C:Features,C:Movement,C:Dial Color,C:Band Color,C:Bezel Color,C:Case Color,C:Band Material,C:Display,C:Case Material,C:Water Resistance,C:Year Manufactured,C:With Original Box/Packaging,C:With Papers,C:Indices,C:Case Size,C:Watch Shape,C:Number of Jewels,C:Band/Strap,C:Country of Origin,C:Dial Pattern,C:Caseback,C:Bezel Type,C:Vintage,C:Band Width,C:Lug Width,C:Theme,C:Case Finish,C:With Manual/Booklet,C:Seller Warranty,C:With Service Records,C:Handmade,C:Case Thickness,C:Manufacturer Warranty,C:Escapement Type,C:Max Wrist Size,C:Closure,C:Handedness,C:California Prop 65 Warning,C:Unit Quantity,C:Unit Type,Product Safety Pictograms,Product Safety Statements,Product Safety Component,Regulatory Document Ids,Manufacturer Name,Manufacturer AddressLine1,Manufacturer AddressLine2,Manufacturer City,Manufacturer Country,Manufacturer PostalCode,Manufacturer StateOrProvince,Manufacturer Phone,Manufacturer Email,Manufacturer ContactURL,Responsible Person 1,Responsible Person 1 Type,Responsible Person 1 AddressLine1,Responsible Person 1 AddressLine2,Responsible Person 1 City,Responsible Person 1 Country,Responsible Person 1 PostalCode,Responsible Person 1 StateOrProvince,Responsible Person 1 Phone,Responsible Person 1 Email,Responsible Person 1 ContactURL
Add,w-8758,31387,Feed-13321584275-45,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 1601 Unisex Retail Ready Watch No Box/Papers,47,,,4364.00,1,https://i.ebayimg.com/images/g/zcAAAeSwT4dqgo8X/s-l1600.jpg,,3000,"The Rolex Datejust 1601 Unisex Retail Ready Watch is a vintage timepiece that exudes elegance and sophistication. With a classic silver dial, stainless steel band and case, this automatic mechanical watch offers a timeless appeal. Water resistant up to 100 meters, this Rolex model is a versatile choice for any watch enthusiast looking for a reliable and stylish accessory. Perfect for any occasion, this watch is a must-have for anyone seeking a high-quality timepiece with a touch of luxury.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1601,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8821,31387,Feed-13321584275-46,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual 2940 Unisex Mint Watch No Box/Papers,48,,,4651.00,1,https://i.ebayimg.com/images/g/o8gAAeSwqXxqgo8X/s-l1600.jpg,,2990,"The Rolex Oyster Perpetual 2940 unisex mint watch features a classic design with a silver stainless steel case and band. This vintage timepiece has a mechanical (automatic) movement and an analog display, making it a timeless and elegant choice for any watch enthusiast. The reference number 2940 adds to its unique and collectible appeal, without the need for the original box or papers. Perfect for those who appreciate quality craftsmanship and a classic Rolex design.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,2940,,,Oyster Perpetual,,Mechanical (Automatic),,Silver,,Silver,Stainless Steel,Analog,Stainless Steel,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8822,31387,Feed-13321584275-47,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 1601 Unisex Retail Ready Watch No Box/Papers,49,,,4364.00,1,https://i.ebayimg.com/images/g/fXsAAeSwt99qgo8Y/s-l1600.jpg,,3000,"The Rolex Datejust 1601 unisex retail ready watch is a vintage timepiece with a classic design. Featuring a mechanical (automatic) movement and water resistance up to 100m, this wristwatch is both reliable and stylish. The stainless steel case and band in silver tone add a touch of elegance to the watch, while the silver dial with date display offers functionality and sophistication. Although this model does not come with its original box or papers, it is still a beautiful treasure for any watch collector or enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1601,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8827,31387,Feed-13321584275-48,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual 6718 Unisex Pre-Owned Watch No Box/Papers,50,,,3444.00,1,https://i.ebayimg.com/images/g/~M8AAeSwaJdqgo8Y/s-l1600.jpg,,3000,"The Rolex Oyster Perpetual 6718 is a vintage unisex pre-owned watch with a mechanical (automatic) movement. It does not come with its original box or papers, making it a great find for collectors looking for a unique Rolex timepiece. The watch features an analog display and a reference number of 6718, adding to its authenticity and appeal. Perfect for those who appreciate classic Rolex watches with a touch of nostalgia.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,6718,,,Oyster Perpetual,,Mechanical (Automatic),,,,,,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8839,31387,Feed-13321584275-49,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 16014 Unisex Pre-Owned Watch No Box/Papers,51,,,5140.00,1,https://i.ebayimg.com/images/g/-fQAAeSw1yVqgo8Y/s-l1600.jpg,,3000,"The Rolex Datejust 16014 unisex pre-owned watch is a vintage timepiece with a classic design featuring a silver case and band, complemented by a silver dial. This wristwatch has a mechanical (automatic) movement and is water-resistant up to 100 meters (10 ATM), making it a durable and reliable choice for everyday wear. Although it does not come with the original box/packaging or papers, it is still a valuable piece of jewelry and a timeless accessory for any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,16014,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8841,31387,Feed-13321584275-50,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 16234 Unisex Retail Ready Watch No Box/Papers,52,,,6385.00,1,https://i.ebayimg.com/images/g/nskAAeSwR-Fqgo8Y/s-l1600.jpg,,3000,"The Rolex Datejust 16234 unisex watch is a classic timepiece featuring a stainless steel case and band in a sleek silver color. It is a retail ready watch without the original box or papers, making it a versatile and stylish option for any watch enthusiast. With its automatic mechanical movement and analog display, this Rolex model is a reliable and timeless accessory for both men and women. The iconic Rolex brand and elegant design make this watch a standout piece in any jewelry collection.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,16234,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8863,31387,Feed-13321584275-51,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual 1005 Unisex Pre-Owned Watch No Box/Papers,53,,,5238.00,1,https://i.ebayimg.com/images/g/7uQAAeSwls1qgo8Y/s-l1600.jpg,,3000,"The Rolex Oyster Perpetual 1005 is a vintage unisex wristwatch with a silver case and mechanical automatic movement. This pre-owned Rolex watch does not come with its original box or papers, but it still retains its classic design and functionality. With its analog display and reference number 1005, this Rolex timepiece is a timeless piece of jewelry that is sure to impress any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1005,,,Oyster Perpetual,,Mechanical (Automatic),,,,Silver,,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8877,31387,Feed-13321584275-52,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 1601 Unisex Mint Watch No Box/Papers,54,,,4364.00,1,https://i.ebayimg.com/images/g/m14AAeSwhP1qgo8Y/s-l1600.jpg,,2990,"The Rolex Datejust 1601 is a vintage unisex watch with a classic silver dial and stainless steel band. This mechanical automatic wristwatch features an analog display and belongs to the Rolex Datejust model. Although it does not come with its original box or papers, it is still a valuable piece for collectors and watch enthusiasts. With its timeless design and reputable brand name, this Rolex watch is sure to be a cherished accessory for any watch lover.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1601,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8878,31387,Feed-13321584275-53,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 1601 Unisex Mint Watch No Box/Papers,55,,,4364.00,1,https://i.ebayimg.com/images/g/7G4AAeSw1WFqgo8Y/s-l1600.jpg,,2990,"The Rolex Datejust 1601 Unisex Mint Watch is a vintage wristwatch with a silver dial and stainless steel band, featuring a classic analog display. Made by the luxury watch brand Rolex, this timepiece has a mechanical automatic movement and a reference number of 1601. Although it does not come with its original box or papers, this Rolex Datejust watch is a timeless and elegant piece, perfect for any watch enthusiast looking for a high-quality, vintage timepiece.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1601,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8880,31387,Feed-13321584275-54,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual 67193 Unisex Pre-Owned Watch No Box/Papers,56,,,4996.00,1,https://i.ebayimg.com/images/g/zN0AAeSw5ctqgo8Y/s-l1600.jpg,,3000,"The Rolex Oyster Perpetual 67193 unisex pre-owned watch is a classic timepiece featuring a mechanical automatic movement. This wristwatch has an analog display and is part of the Rolex brand, known for its high-quality craftsmanship and luxurious design. Despite not coming with its original box or papers, this watch is a timeless piece that exudes sophistication and style. Perfect for those who appreciate fine jewelry and watches, this Rolex Oyster Perpetual 67193 watch is a must-have for any watch collection.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,67193,,,Oyster Perpetual,,Mechanical (Automatic),,,,,,Analog,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8920,31387,Feed-13321584275-55,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 1601 Unisex Pre-Owned Watch No Box/Papers,57,,,4364.00,1,https://i.ebayimg.com/images/g/5LgAAeSwtixqgo8Y/s-l1600.jpg,,3000,"The Rolex Datejust 1601 unisex pre-owned watch is a vintage timepiece with a mechanical (automatic) movement and water resistance up to 100 meters. It features a stainless steel case and band in a classic silver color, matching the dial. This elegant wristwatch is a timeless piece from the Rolex brand, with a reference number of 1601 and an analog display. Ideal for those seeking a classic and reliable timepiece without the original box or papers.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1601,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8921,31387,Feed-13321584275-56,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 1601 Unisex Pre-Owned Watch No Box/Papers,58,,,4364.00,1,https://i.ebayimg.com/images/g/k34AAeSwG5pqgo8Y/s-l1600.jpg,,3000,"The Rolex Datejust 1601 is a vintage unisex wristwatch featuring a mechanical automatic movement. This classic timepiece boasts a stainless steel band and analog display, embodying the timeless style and quality synonymous with Rolex. While it does not come with its original box or papers, this pre-owned watch is a valuable collector's item for those who appreciate fine craftsmanship and vintage elegance.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1601,,,Rolex Datejust,,Mechanical (Automatic),,,,,Stainless Steel,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8938,31387,Feed-13321584275-57,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 1625 Unisex Mint Watch No Box/Papers,59,,,6302.00,1,https://i.ebayimg.com/images/g/qnEAAeSwG~Vqgo8Y/s-l1600.jpg,,2990,"The Rolex Datejust 1625 is a vintage unisex wristwatch with a mechanical (automatic) movement. It features a classic stainless steel case and band, with a silver dial and display. This elegant timepiece does not come with its original box/packaging, but it still retains its authenticity as a Rolex piece from the Datejust collection. Perfect for collectors or those looking for a timeless and high-quality watch with a touch of luxury.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1625,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,Stainless Steel,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8956,31387,Feed-13321584275-58,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 16014 Unisex Pre-Owned Watch No Box/Papers,60,,,5140.00,1,https://i.ebayimg.com/images/g/bWcAAeSwfwBqgo8Y/s-l1600.jpg,,3000,"The product is a pre-owned Rolex Datejust 16014 unisex watch. This vintage timepiece features a mechanical automatic movement and a classic analog display. Despite not having its original box or papers, this Rolex model is a timeless piece that showcases the brand's renowned quality and craftsmanship. Perfect for watch enthusiasts looking for a vintage Rolex with a unique reference number.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,16014,,,Rolex Datejust,,Mechanical (Automatic),,,,,,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8964,31387,Feed-13321584275-59,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 1601 Unisex Retail Ready Watch No Box/Papers,61,,,4364.00,1,https://i.ebayimg.com/images/g/JwYAAeSw~wdqgo8Y/s-l1600.jpg,,3000,"The Rolex Datejust 1601 is a vintage unisex wristwatch with a mechanical automatic movement and 100m water resistance. It features a classic silver dial and stainless steel band, housed in a silver case. This model does not come with original box or papers, making it a retail ready option for watch enthusiasts. The Rolex brand ensures quality and craftsmanship, while the analog display adds a touch of elegance to this timeless piece.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1601,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8994,31387,Feed-13321584275-60,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 126300 Unisex Pre-Owned Watch No Box/Papers,62,,,10628.00,1,https://i.ebayimg.com/images/g/lwoAAeSwU79qgo8Y/s-l1600.jpg,,3000,"The Rolex Datejust 126300 is a pre-owned unisex wristwatch with a sleek design that is perfect for both men and women. This watch features a mechanical automatic movement, stainless steel case and band, and a water resistance of 100 meters. The blue dial adds a touch of elegance to the watch, while the silver case and band enhance its timeless appeal. Although it does not come with its original box or papers, this Rolex Datejust remains a stylish and reliable choice for any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,126300,,,Rolex Datejust,,Mechanical (Automatic),Blue,Silver,,Silver,Stainless Steel,Analog,Stainless Steel,100 m (10 ATM),,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9004,31387,Feed-13321584275-61,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Daytona 116505 Mens Mint Watch w/ Papers,63,,,46809.00,1,https://i.ebayimg.com/images/g/8scAAeSwaRZqgo8Y/s-l1600.jpg,,2990,"The Rolex Daytona 116505 Men's Watch is a luxurious timepiece crafted with rose gold, featuring a mechanical automatic movement and water resistance up to 100 meters. This wristwatch comes with original papers but not the original box, making it a valuable addition to any watch collection. With its classic analog display and iconic Rolex brand, this watch is a timeless piece that exudes sophistication and style.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,116505,,,Daytona,,Mechanical (Automatic),,,,,,Analog,Rose Gold,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9077,31387,Feed-13321584275-62,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Yacht-Master II 116681 Mens Mint Watch No Box/Papers,64,,,21796.00,1,https://i.ebayimg.com/images/g/M9QAAeSwDzRqgo8Y/s-l1600.jpg,,2990,"The Rolex Yacht-Master II 116681 Mens Mint Watch is a stylish wristwatch designed for men by Rolex. This timepiece features a white dial, automatic mechanical movement, and a water resistance of 100 meters. Despite not coming with the original box or papers, this model is still a valuable and reliable choice for those looking for a high-quality Rolex watch. Its sleek design and functionality make it a desirable accessory for any watch enthusiast's collection.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,116681,,,Rolex Yacht-Master II,,Mechanical (Automatic),White,,,,,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9102,31387,Feed-13321584275-63,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 6605 Unisex Mint Watch No Box/Papers,65,,,6349.00,1,https://i.ebayimg.com/images/g/o7MAAeSwJHdqgo8Y/s-l1600.jpg,,2990,"The Rolex Datejust 6605 is a vintage wristwatch with a mechanical (automatic) movement. It features a classic design with a silver case and band, complemented by a silver dial with an analog display. This unisex Rolex model does not come with its original box or papers, making it a desirable addition for collectors seeking a timeless piece without the added accessories. The stainless steel band and iconic Rolex brand add to the overall appeal of this elegant timepiece.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,6605,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9104,31387,Feed-13321584275-64,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 6305 Unisex Mint Watch No Box/Papers,66,,,6746.00,1,https://i.ebayimg.com/images/g/x0oAAeSwpAlqgo8Y/s-l1600.jpg,,2990,"The product is a vintage Rolex Datejust 6305 unisex mint watch with a mechanical (automatic) movement and water resistance up to 100 meters (10 ATM). The watch features a stainless steel case and band in silver color, with a silver dial and analog display. Although it does not come with its original box or papers, this Rolex model is a classic and reliable choice for watch enthusiasts looking for a timeless piece from a reputable brand like Rolex.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,6305,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9186,31387,Feed-13321584275-65,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Lady Date Just 6917 Womens Mint Watch No Box/Papers,67,,,4367.00,1,https://i.ebayimg.com/images/g/duoAAeSwJvdqgo8Y/s-l1600.jpg,,2990,"The product is a vintage Rolex Lady Datejust 6917 women's watch with a mechanical (automatic) movement. It features a silver case and stainless steel band, with a date display and analog display. This classic timepiece belongs to the Rolex Lady-Datejust model, known for its timeless design and precision Swiss craftsmanship. Despite not having the original box or papers, this elegant watch is a valuable investment piece for any watch enthusiast or collector.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Women,Wristwatch,6917,,,Rolex Lady-Datejust,Date,Mechanical (Automatic),,Silver,,Silver,Stainless Steel,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-9190,31387,Feed-13321584275-66,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual Date 1500 Unisex Pre-Owned Watch No Box/Papers,68,,,3579.00,1,https://i.ebayimg.com/images/g/mBQAAeSwEe9qgo8Y/s-l1600.jpg,,3000,"The Rolex Oyster Perpetual Date 1500 is a vintage unisex watch with a mechanical automatic movement. It features a classic stainless steel case and band, with a silver dial and display. This timeless piece from the renowned brand Rolex includes the special feature of a perpetual date, making it a practical and stylish choice for any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,1500,,,Oyster Perpetual Date,Perpetual Date,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,Stainless Steel,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
